Customer,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Total Claim Amount,State_California,State_Nevada,State_Oregon,State_Washington,Response_Yes,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Gender_M,Marital Status_Married,Marital Status_Single,Policy Type_Personal Auto,Policy Type_Special Auto,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Renew Offer Type_Offer2,Renew Offer Type_Offer3,Renew Offer Type_Offer4,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,Vehicle Class_SUV,Vehicle Class_Sports Car,Vehicle Class_Two-Door Car,Number of Open Complaints_1,Number of Open Complaints_2,Number of Open Complaints_3,Number of Open Complaints_4,Number of Open Complaints_5,Number of Policies_2,Number of Policies_3,Number of Policies_4,Number of Policies_5,Number of Policies_6,Number of Policies_7,Number of Policies_8,Number of Policies_9
NN99001,0.2937108461007242,0.6053795884859743,0.05236970078446678,-0.3991466593914216,-1.3633698543918702,0.666697891750877,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XV95530,1.71647441394796,1.801097407465852,-0.6849237459578986,1.9968868629744236,0.5028048641276022,-1.5215869611119415,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
OL97871,0.4492696021492918,0.3433568362044174,0.3749355837342517,1.4977132124815393,-1.7222496079533074,0.23422621091700993,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HQ23708,0.80696339157074,0.499752902739861,-0.6849237459578986,-1.2976592302786136,-1.0044901008304332,-1.0482884711264988,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
WR63188,0.5688211460014289,-0.4351289806522363,-0.9153279480648878,0.6990353716929242,-0.5738343965567089,0.20121851356711043,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NG82219,-1.123486479167947,1.2578320658896347,-1.0074896289076836,-1.2976592302786136,0.7181327162644643,-0.8876291410863039,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB33195,-1.2220372031083917,-1.2717688155039413,-1.0074896289076836,-0.3991466593914216,1.3282282973189072,1.4160270711838951,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RE46783,-0.6304256187282605,1.0154577233161561,0.7896631475268322,-0.09964246909569092,1.112900445182045,0.5754860002074808,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RU94434,1.949733386041655,0.6221598578507594,0.7896631475268322,-0.898320309884306,-0.7173862979812837,0.5754860002074808,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GI82355,-0.2984730756943946,-1.2717688155039413,-0.8231662672220922,-0.7984855797857291,-0.6097223719128526,-0.2635907818940733,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VO26340,0.13809040464693298,-1.2717688155039413,0.3288547433128538,1.4977132124815393,0.7899086669767518,1.450523215827673,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PT64580,-0.6068739572431303,1.2682826462209449,0.7896631475268322,0.4993659114957704,-0.2508426183514156,-1.1885757161279198,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY50337,1.5552914999768974,1.199612113633818,0.1906122220486603,0.4993659114957704,1.615332100168057,-1.6013311353348043,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TJ20375,0.4919243619218583,-0.14775450510639698,-1.0535704693290813,-0.9981550399828829,1.830659952304919,-0.3834588936228667,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
EP72155,-1.3090231350037864,-1.2717688155039413,-0.9153279480648878,0.10002699110146285,-0.46617047048827776,-0.3115380265855905,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JJ76159,-1.170901875011953,1.8945592221007557,-1.1457321501718771,0.898704831890078,-0.46617047048827776,-1.8509294127892892,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG15419,2.6038709115489627,1.5751077286925665,1.4808757538478,1.1982090221858086,1.3641162726750509,-0.46827320927959665,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AO74776,1.0736113851241944,-0.35449137973619604,1.4808757538478,1.6973826726786931,-1.399257829748014,0.935090335393861,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HQ82233,1.8935936010393433,0.1456529552994732,0.6975014666840366,-0.4989813894899985,-0.9327141501181458,0.1564885939229544,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OL72737,-0.9564621010826734,-0.571711801827688,-0.3162770225867159,0.2996964512986166,0.28747701199073994,-0.673982486844245,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZQ59828,-0.5970315112484728,1.1870846040883989,0.9279056687910258,-1.3974939603771905,0.03626118449773403,-0.8020080481090786,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZ15548,-0.6608448442143052,0.10734514979479667,0.7896631475268322,1.2980437522843855,-0.17906666763912818,1.3217984289055928,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XK61304,-0.25214742239020993,-0.48359066231477893,-0.7310045863792964,0.2996964512986166,0.3233649873468836,-0.2156435372025558,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CM94425,-0.5349005949353554,0.7706438130943594,1.2504715517408107,-0.9981550399828829,0.5386928394837458,0.5887079373981184,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JF57282,-0.3913204001337324,-1.2717688155039413,2.3564117218543585,0.9985395619886549,-0.10729071692684078,1.3905891599632763,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XP64922,-0.9976980371564704,-0.5025467622848211,-0.5466812246937052,-0.6986508496871523,-0.17906666763912818,-1.8657142453601978,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WL65572,-1.2897305011055316,-1.2717688155039413,-1.1457321501718771,-0.898320309884306,-0.6456103472689962,-0.4314061383143839,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN50325,1.278041844034796,-0.5979206704819202,1.9416841580617783,-0.3991466593914216,0.21570106127845254,1.174826558851448,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MP53505,-0.18703612562259586,1.5658109979246502,2.310330881432961,-1.1978245001800367,-0.5738343965567089,-0.2277946675785968,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH59823,-0.19050205537157125,0.40767570758103006,2.4485734026971544,0.2996964512986166,-1.2198179529672954,1.4385364046547937,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YM79169,-1.11374577411565,-0.6452944368418344,-0.6849237459578986,1.3978784823829624,-0.9686021254742896,-1.720730997268643,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DR38127,0.7994358903124654,0.2678950747584582,1.0200673496338215,-1.4973286904757674,0.00037320914159032795,1.4929789377220546,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KM33477,0.7920288503119712,-0.5552941708971124,-0.592762065115103,0.19986172120003973,-0.3943945197759904,0.7313145454549124,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RI53167,-1.2113541643992924,-0.5856898651099453,-1.1457321501718771,1.79721740277727,0.4669168887714584,-0.4314061383143839,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OF77789,-0.5867639967808694,-0.8793280954284942,-1.1457321501718771,1.897052132875847,-1.3274818790357266,-0.4314061383143839,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
YB33445,0.9308348289899397,0.16197168483890081,1.2965523921622084,0.898704831890078,0.5386928394837458,-1.0218144599041332,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BA17836,0.5730595448117526,0.6185664406390471,-0.86924710764349,-0.7984855797857291,-1.040378076186577,-1.0977146086244887,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JS43228,0.5204477520981553,0.3465216807211549,0.5131781049984452,-1.0979897700814598,-0.07140274157069708,1.5943649499022248,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BB11622,1.434532354073867,0.30277429870333583,2.079926679325972,-1.2976592302786136,0.21570106127845254,-0.7315205739408646,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UG79499,1.7969680245870558,1.066589742539696,0.6053397858412408,-1.2976592302786136,-0.9686021254742896,-0.9426713043934787,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WK88044,0.8521941418510687,0.7484899014771971,1.1122290304766171,-0.7984855797857291,-1.1480420022550082,-1.4949079654295103,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LA80525,-0.20151866201697372,-1.2717688155039413,-0.1780345013225224,-1.0979897700814598,1.0411244944697577,0.07203993094654854,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
EH16250,0.5207798249769495,-0.4380300881259124,-0.9153279480648878,-1.4973286904757674,-1.5786977065287324,0.01453268991068022,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PU41872,0.3070100502539046,-0.47267854215811117,0.09845054120586462,0.9985395619886549,-1.5428097311725888,-1.6523211970810243,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HB85743,0.8843703352989287,1.453426050450087,1.2965523921622084,0.898704831890078,-1.3633698543918702,-1.2274022761100676,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MM71959,0.8508107238615832,1.4714261036390315,1.1122290304766171,-1.4973286904757674,-0.8250502240497148,0.7433013566277916,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MB83663,1.1281080845916929,0.005245946999630388,-0.22411534174392025,-0.7984855797857291,-0.46617047048827776,0.9101917008189008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
KR43119,-0.5058679836136941,-1.2717688155039413,-0.9153279480648878,-1.4973286904757674,-1.3633698543918702,-0.3115380265855905,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HD95276,-0.4316570581528142,-1.2717688155039413,2.0338458389045737,-1.4973286904757674,1.615332100168057,-1.7748272113831007,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP55391,-0.21074786353791547,-1.2717688155039413,-0.6849237459578986,1.79721740277727,1.2564523466066198,0.14394501534911364,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EG62398,0.6147779363931388,-0.313546203800905,0.6514206262626387,-0.19947719919426782,0.10803713521002144,2.322710956662876,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
VS19949,-1.0223142303007484,0.5195661480998529,-0.6388429055365008,1.1982090221858086,-1.4710337804603013,-0.16769629251103832,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM92343,1.7706899045885334,0.9573366724514878,0.4670972645770473,0.9985395619886549,-1.1121540268988643,-0.19413428336582944,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GI68556,2.9096131475427516,0.08258683487740245,-1.0535704693290813,0.7988701017915011,1.6512200755242006,-1.3611457011340091,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
JT11876,-0.20765645371914745,-1.2717688155039413,-0.592762065115103,-0.2993119292928447,0.8257966423328954,1.2333434689704263,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XR64251,-1.0776051352582428,-0.06352348697864435,-0.7770854268006944,-1.2976592302786136,0.7899086669767518,-1.6110915062114235,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MK34957,2.3157568222570304,0.3973899629016333,1.2043907113194128,0.3995311813971935,-1.291593903679583,2.025179983508935,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
GP18756,1.2338902774907505,-0.6258767970464346,0.282773902891456,1.5975479425801162,0.5386928394837458,0.3117761544041354,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EJ19449,-1.07861479561069,-0.6923385318979216,-0.6849237459578986,1.3978784823829624,0.7899086669767518,0.09652772755756779,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QB70027,0.3211164763337991,0.09468577172784677,0.14453138162726245,0.00019226100288596303,-0.10729071692684078,-1.5765632868587491,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KH64733,-0.06202114092538073,0.7724240381350242,-0.592762065115103,-1.0979897700814598,-1.4710337804603013,-1.294378583538531,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HP94242,-0.2550292150678618,0.13332324853635014,-0.9153279480648878,-0.6986508496871523,-1.6145856818848763,-0.3115380265855905,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PW73754,0.4041338615219111,-1.2717688155039413,0.83574398794823,-1.3974939603771905,0.00037320914159032795,-1.484039528733565,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MC71942,0.5894387584085032,1.4604480492215985,0.6053397858412408,-0.6986508496871523,1.471780198743482,-1.7798270601584483,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
OX72195,-1.2578228675534278,-1.2717688155039413,-1.0535704693290813,-1.4973286904757674,0.9693485437574703,-0.3834588936228667,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YQ99152,1.1891987541407392,-0.9264381247453468,0.09845054120586462,-0.19947719919426782,1.1846763958943325,0.21588166502110043,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
KI19439,-0.28087738567039316,-0.548074369343305,-0.9153279480648878,0.4993659114957704,-0.6097223719128526,-0.3115380265855905,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
US45383,1.9893523105376636,1.6405474825021904,0.7435823071054344,0.10002699110146285,-1.6863616325971635,0.5515123778617222,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
GT38956,-1.1687472047415013,-1.2717688155039413,-0.9614087884862856,-0.7984855797857291,-0.7173862979812837,-0.3355116489313492,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN41301,0.14533912325683854,-1.2717688155039413,-0.9614087884862856,-0.09964246909569092,0.5028048641276022,0.4436310773058081,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE62503,1.0026501889468775,-0.46114004652417245,-0.1780345013225224,1.79721740277727,-0.32261856906370295,0.6608814514533861,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PA16884,-0.6304256187282605,1.0154577233161561,0.7896631475268322,-0.09964246909569092,1.112900445182045,0.5754860002074808,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NC58480,-0.3994522589717089,1.1601834256961303,-1.1457321501718771,0.898704831890078,1.6871080508803442,-0.6974123424846599,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NS39326,-0.467709072324863,0.9261497671094706,1.2965523921622084,0.7988701017915011,-1.5069217558164452,0.6942571389117885,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PN18507,2.554680605127236,1.657492587518889,1.4808757538478,-0.898320309884306,0.07214915985387772,1.6785341703431635,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
JY16280,-1.1452532599226288,0.17416952308049316,-0.9614087884862856,0.00019226100288596303,0.3592529627030273,-1.114030491613986,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZW71731,-0.2928437255122756,1.6716684535834423,2.1720883601687673,-1.0979897700814598,0.5028048641276022,0.11434697642634897,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZC24631,2.514647904689057,0.9458311439479318,0.14453138162726245,1.5975479425801162,-1.3633698543918702,-1.4202479771876058,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YR34689,1.6803793926396215,1.3415356099312643,0.4210164241556495,1.2980437522843855,0.4669168887714584,0.3836970214414113,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
RT65829,-0.5797852564134643,-0.06213886750257171,1.0661481900552192,-1.3974939603771905,-1.5069217558164452,0.7193277342820332,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BZ12077,-0.5650604112533353,-1.2717688155039413,1.5269565942691976,-1.4973286904757674,-0.3943945197759904,0.95906395773962,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WM65373,0.6161146173057341,-1.2717688155039413,0.9739865092124236,-1.1978245001800367,0.6104687901960333,0.6713804895905157,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NH35059,-0.7052530073053429,-1.2717688155039413,0.8818248283696278,-1.1978245001800367,1.579444124811913,0.6234332448989982,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BM15160,0.774685883743729,0.19935641069286225,-0.6849237459578986,-0.4989813894899985,1.112900445182045,-1.524787894195024,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
EV19512,3.2800192784066478,-0.6251515201780157,-0.039791980058328895,0.5992006415943473,-0.5738343965567089,0.9731685287874581,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TE13577,-1.2077953388764493,-1.2717688155039413,-1.0074896289076836,1.5975479425801162,0.17981308592230882,1.2663028195152617,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WY97929,0.8455220124867268,1.4923931985624173,-0.5466812246937052,0.6990353716929242,1.6512200755242006,-0.11974904781952111,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
YG20683,-1.034353313773781,0.4147966077436894,-0.6388429055365008,-1.0979897700814598,0.4669168887714584,-1.8726272641163066,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FK75497,-1.1648911105597168,1.4899536309140988,-1.0996513097504792,-0.19947719919426782,1.005236519113614,-1.6827888342038395,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE60110,-0.029839584143261478,0.9317212121441438,3.139786009018122,1.79721740277727,-0.8609381994058585,1.798140739841174,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
